time,email,name,company,job_title,linkedin_url,website,bio,class,country,city,school,education_program,status,accessibility
2025-03-08 12:23:54,sofiaw300@example.com,Sofia Willems,PwC,,https://linkedin.com/in/sofia-willems-300,https://sofiawillems300.com,,V6C,Duitsland,Eindhoven,Leiden University,Gezondheidszorg & Geneeskunde,Afgestudeert vwo/havo,No
2025-05-02 08:09:28,vanderven.g301@example.com,Guus Van der Ven,Shell,Marketing Manager,https://linkedin.com/in/guus-van-der-ven-301,https://guusvanderven301.com,,V6B,Engeland,Den Haag,University of Twente,Bèta & Techniek,bezig met masters,No
2025-03-28 21:54:55,julia.rodriguez302@example.com,Julia Rodriguez,,,https://linkedin.com/in/julia-rodriguez-302,https://juliarodriguez302.com,,V6C,Engeland,Amsterdam,Eindhoven University of Technology,Gezondheidszorg & Geneeskunde,bezig met masters,No
2026-04-20 14:49:45,guus303@example.com,Guus De Wit,Aerius,,,,Innovative thinker and professional with a track record in artificial intelligence. Alumni of Delft University of Technology.,V6A,Nederland,Twente,Delft University of Technology,Gezondheidszorg & Geneeskunde,bezig met bachelors,No
2024-05-12 07:41:10,yara304@example.com,Yara Peters,TomTom,,https://linkedin.com/in/yara-peters-304,,,V6B,Verenigde Staten,Eindhoven,Erasmus University Rotterdam,Bèta & Techniek,Afgestudeert vwo/havo,No
2024-02-07 22:12:01,thomas.o305@example.com,Omar Thomas,,Network Engineer,https://linkedin.com/in/omar-thomas-305,,"Experienced network engineer dedicated to driving data-driven decisions. Alumni of Eindhoven University of Technology, class of 2024.",V6C,Nederland,Eindhoven,Eindhoven University of Technology,Economie & Business,bezig met masters,No
2024-08-12 10:42:40,peters.b306@example.com,Boaz Peters,Booking.com,Chemical Engineer,,,,V6C,Nederland,Den Haag,University of Twente,Rechten,bezig met bachelors,No
2026-11-28 01:55:27,daan307@example.com,Daan Peeters,Witteveen+Bos,,,,,V6B,Nederland,Eindhoven,Delft University of Technology,Bèta & Techniek,bezig met masters,No
2024-06-18 00:15:54,roos.hernandez308@example.com,Roos Hernandez,Amazon,Content Creator,,,,V6C,Frankrijk,Twente,University of Twente,Gezondheidszorg & Geneeskunde,bezig met masters,No
2023-12-10 15:45:37,lopez.s309@example.com,Sam Lopez,,Investment Banker,https://linkedin.com/in/sam-lopez-309,,Creative problem-solver working as investment banker at a leading organization. Graduated from Delft University of Technology in 2023.,V6C,Verenigde Staten,Den Haag,Delft University of Technology,Economie & Business,bezig met masters,Yes
2024-01-03 21:15:09,vandermark.y310@example.com,Youssef Van der Mark,,Trader,https://linkedin.com/in/youssef-van-der-mark-310,,,V6B,Frankrijk,Twente,Eindhoven University of Technology,Gezondheidszorg & Geneeskunde,Afgestudeert vwo/havo,Yes
2025-01-31 09:11:57,stijn311@example.com,Stijn Martinez,Unilever,Operations Manager,https://linkedin.com/in/stijn-martinez-311,,Innovative thinker and operations manager with a track record in product design. Alumni of University of Twente.,V6C,Nederland,Den Haag,University of Twente,Computer Science,bezig met masters,No
2023-09-27 22:20:46,mehmet312@example.com,Mehmet De Boer,Google,Data Scientist,https://linkedin.com/in/mehmet-de-boer-312,,,V6B,Frankrijk,Delft,Eindhoven University of Technology,Gezondheidszorg & Geneeskunde,bezig met bachelors,No
2024-08-27 03:39:04,lee.m313@example.com,Mila Lee,KLM,Social Media Manager,,,,V6B,Engeland,Amsterdam,Erasmus University Rotterdam,Bèta & Techniek,Afgestudeert vwo/havo,No
2026-02-26 08:09:09,milan.devries314@example.com,Milan De Vries,NN Group,Operations Manager,,,,V6C,Verenigde Staten,Twente,Erasmus University Rotterdam,Bèta & Techniek,Afgestudeert vwo/havo,No
2025-10-20 05:08:09,gabrielv315@example.com,Gabriel Van der Pol,Achmea,Database Administrator,https://linkedin.com/in/gabriel-van-der-pol-315,,Driven professional with expertise in corporate strategy. Currently database administrator at Achmea.,V6A,Nederland,Den Haag,Eindhoven University of Technology,Talen & Cultuur,bezig met bachelors,No
2025-09-11 05:41:41,casd316@example.com,Cas De Wit,SpaceX,Underwriter,https://linkedin.com/in/cas-de-wit-316,,Results-oriented underwriter with 2 years of experience in biomedical research. Based in Amsterdam.,V6C,Nederland,Amsterdam,Vrije University Amsterdam,Computer Science,bezig met bachelors,No
2026-01-05 15:29:18,white.m317@example.com,Milan White,VolkerWessels,,https://linkedin.com/in/milan-white-317,,,V6B,Verenigde Staten,Delft,Vrije University Amsterdam,Economie & Business,bezig met masters,Yes
2022-08-23 20:04:48,peters.a318@example.com,Amy Peters,Sweco,DevOps Engineer,https://linkedin.com/in/amy-peters-318,https://amypeters318.com,,V6C,Verenigde Staten,Eindhoven,University of Twente,Economie & Business,bezig met masters,Yes
2024-10-30 04:56:35,alit319@example.com,Ali Thompson,,Interpreter,https://linkedin.com/in/ali-thompson-319,,,V6A,Engeland,Delft,Eindhoven University of Technology,Computer Science,bezig met masters,No
2023-10-26 12:52:17,meijer.m320@example.com,Maya Meijer,Booking.com,Architect,https://linkedin.com/in/maya-meijer-320,https://mayameijer320.com,,V6A,Frankrijk,Twente,Erasmus University Rotterdam,Computer Science,bezig met bachelors,Yes
2026-09-16 02:34:31,guus.thompson321@example.com,Guus Thompson,,,https://linkedin.com/in/guus-thompson-321,https://guusthompson321.com,,V6C,Duitsland,Twente,Delft University of Technology,Talen & Cultuur,Afgestudeert vwo/havo,Yes
2023-07-27 21:23:44,verbeek.z322@example.com,Zoe Verbeek,Consultant,,,,Results-oriented professional with 4 years of experience in corporate strategy. Based in Eindhoven.,V6B,Nederland,Eindhoven,Erasmus University Rotterdam,Economie & Business,bezig met bachelors,No
2024-05-31 12:02:22,yara.meijer323@example.com,Yara Meijer,Google,Claims Handler,,,,V6A,Verenigde Staten,Eindhoven,Delft University of Technology,Talen & Cultuur,bezig met masters,Yes
2024-05-11 03:45:55,mehmetv324@example.com,Mehmet Van der Spoel,Fugro,PhD Candidate,https://linkedin.com/in/mehmet-van-der-spoel-324,,Passionate phd candidate with a strong background in cloud computing. Currently working at Fugro where I focus on developing innovative products.,V6C,Duitsland,Twente,Vrije University Amsterdam,Talen & Cultuur,Afgestudeert vwo/havo,Yes
2025-12-23 12:33:28,miller.h325@example.com,Hana Miller,,,https://linkedin.com/in/hana-miller-325,,Driven professional with expertise in software development. Currently professional at a leading organization.,V6A,Nederland,Amsterdam,University of Twente,Rechten,bezig met bachelors,Yes
2026-06-15 12:34:43,mehmet326@example.com,Mehmet Smit,,,https://linkedin.com/in/mehmet-smit-326,,,V6A,Nederland,Twente,Vrije University Amsterdam,Bèta & Techniek,Afgestudeert vwo/havo,Yes
2025-08-03 22:08:02,adam327@example.com,Adam Van der Burg,,Paralegal,,,,V6B,Nederland,Amsterdam,Leiden University,Rechten,bezig met bachelors,Yes
2024-11-09 13:37:24,saar.anderson328@example.com,Saar Anderson,Netflix,,https://linkedin.com/in/saar-anderson-328,,"Ambitious professional focused on creating sustainable solutions. Former student at Delft University of Technology, now making an impact at Netflix.",V6A,Nederland,Den Haag,Delft University of Technology,Computer Science,bezig met masters,No
2023-07-25 21:48:46,willems.a329@example.com,Aya Willems,DSM,DevOps Engineer,https://linkedin.com/in/aya-willems-329,,Innovative thinker and devops engineer with a track record in blockchain technology. Alumni of Leiden University.,V6C,Nederland,Delft,Leiden University,Talen & Cultuur,Afgestudeert vwo/havo,Yes
2025-04-21 16:59:38,tessal330@example.com,Tessa Lee,Fugro,Aerospace Engineer,,,,V6B,Engeland,Den Haag,Erasmus University Rotterdam,Computer Science,Afgestudeert vwo/havo,Yes
2025-05-07 14:16:55,verbeek.m331@example.com,Milan Verbeek,KLM,,https://linkedin.com/in/milan-verbeek-331,,,V6B,Frankrijk,Amsterdam,Delft University of Technology,Rechten,bezig met masters,No
2022-06-19 06:33:24,elenav332@example.com,Elena Van den Broek,,Project Manager,https://linkedin.com/in/elena-van-den-broek-332,,,V6A,Engeland,Den Haag,Delft University of Technology,Talen & Cultuur,bezig met masters,No
2024-02-13 03:36:48,guusv333@example.com,Guus Van der Zwan,Rabobank,Teacher,https://linkedin.com/in/guus-van-der-zwan-333,,"Ambitious teacher focused on automating workflows. Former student at Delft University of Technology, now making an impact at Rabobank.",V6A,Duitsland,Den Haag,Delft University of Technology,Computer Science,bezig met masters,Yes
2025-11-22 01:18:11,bramk334@example.com,Bram Kuipers,,,,,Passionate professional with a strong background in product design. Currently working at a leading organization where I focus on enhancing customer satisfaction.,V6C,Verenigde Staten,Amsterdam,Eindhoven University of Technology,Bèta & Techniek,bezig met bachelors,Yes
2024-06-02 03:19:48,liekev335@example.com,Lieke Van der Zee,,Aerospace Engineer,,,,V6B,Nederland,Amsterdam,Eindhoven University of Technology,Computer Science,bezig met masters,Yes
2026-11-30 04:24:49,sem.degroot336@example.com,Sem De Groot,Stripe,,https://linkedin.com/in/sem-de-groot-336,,Innovative thinker and professional with a track record in educational technology. Alumni of Eindhoven University of Technology.,V6C,Nederland,Amsterdam,Eindhoven University of Technology,Computer Science,bezig met bachelors,Yes
2025-08-26 20:55:31,dejong.g337@example.com,Gabriel De Jong,Meta,,https://linkedin.com/in/gabriel-de-jong-337,,,V6B,Duitsland,Eindhoven,Delft University of Technology,Gezondheidszorg & Geneeskunde,bezig met bachelors,No
2025-10-28 10:14:46,feline.verbeek338@example.com,Feline Verbeek,Apple,,https://linkedin.com/in/feline-verbeek-338,,,V6C,Nederland,Delft,Leiden University,Rechten,bezig met masters,Yes
2024-07-07 19:57:47,thijs.koning339@example.com,Thijs Koning,Ahold Delhaize,,,,,V6B,Frankrijk,Twente,Leiden University,Economie & Business,Afgestudeert vwo/havo,No
2024-01-30 21:12:03,lotte340@example.com,Lotte Martin,,,,,,V6A,Verenigde Staten,Twente,Delft University of Technology,Economie & Business,bezig met bachelors,Yes
2026-01-09 08:13:46,fleurv341@example.com,Fleur Van Leeuwen,Ahold Delhaize,,https://linkedin.com/in/fleur-van-leeuwen-341,,,V6C,Frankrijk,Den Haag,Eindhoven University of Technology,Gezondheidszorg & Geneeskunde,bezig met bachelors,No
2025-08-09 07:10:07,lucasv342@example.com,Lucas Van den Berg,,Security Engineer,https://linkedin.com/in/lucas-van-den-berg-342,,,V6C,Duitsland,Twente,Vrije University Amsterdam,Computer Science,bezig met masters,No
2023-03-10 02:28:03,eva343@example.com,Eva Van Dam,Meta,,,https://evavandam343.com,,V6B,Duitsland,Twente,Erasmus University Rotterdam,Bèta & Techniek,Afgestudeert vwo/havo,No
2025-02-17 04:22:08,luca344@example.com,Luca Janssen,Palantir,Physical Therapist,https://linkedin.com/in/luca-janssen-344,,Creative problem-solver working as physical therapist at Palantir. Graduated from Erasmus University Rotterdam in 2025.,V6C,Duitsland,Delft,Erasmus University Rotterdam,Gezondheidszorg & Geneeskunde,bezig met bachelors,Yes
2024-02-13 14:51:26,ruben.kok345@example.com,Ruben Kok,,Co-Founder,https://linkedin.com/in/ruben-kok-345,,,V6B,Duitsland,Eindhoven,University of Twente,Rechten,bezig met masters,No
2022-11-26 21:27:38,vandijk.e346@example.com,Eva Van Dijk,Arcadis,Consultant,https://linkedin.com/in/eva-van-dijk-346,,,V6A,Frankrijk,Eindhoven,Erasmus University Rotterdam,Gezondheidszorg & Geneeskunde,Afgestudeert vwo/havo,Yes
2024-04-20 13:08:01,bos.z347@example.com,Zainab Bos,Antea Group,CTO,,,,V6B,Engeland,Den Haag,University of Twente,Talen & Cultuur,bezig met bachelors,No
2023-04-28 18:19:08,eva.vanderstelt348@example.com,Eva Van der Stelt,Palantir,,https://linkedin.com/in/eva-van-der-stelt-348,,,V6A,Engeland,Twente,Erasmus University Rotterdam,Bèta & Techniek,bezig met masters,Yes
2022-11-17 21:11:32,jansen.m349@example.com,Mia Jansen,Dura Vermeer,Associate,https://linkedin.com/in/mia-jansen-349,,,V6A,Verenigde Staten,Den Haag,Eindhoven University of Technology,Gezondheidszorg & Geneeskunde,bezig met masters,No
2023-12-19 03:55:30,vandervelden.c350@example.com,Casper Van der Velden,Cloudflare,Software Engineer,https://linkedin.com/in/casper-van-der-velden-350,,Driven professional with expertise in cloud computing. Currently software engineer at Cloudflare.,V6C,Engeland,Amsterdam,University of Twente,Computer Science,bezig met bachelors,No
2026-03-05 05:50:46,britt351@example.com,Britt Mulder,SpaceX,,https://linkedin.com/in/britt-mulder-351,,"Experienced professional dedicated to creating sustainable solutions. Alumni of Vrije University Amsterdam, class of 2026.",V6C,Nederland,Delft,Vrije University Amsterdam,Computer Science,bezig met masters,Yes
2025-03-06 21:49:10,lisa.verhoeven352@example.com,Lisa Verhoeven,Shopify,Systems Administrator,https://linkedin.com/in/lisa-verhoeven-352,,,V6C,Nederland,Eindhoven,Erasmus University Rotterdam,Computer Science,Afgestudeert vwo/havo,Yes
2023-03-27 20:55:37,luuk.vanderwal353@example.com,Luuk Van der Wal,Amazon,,https://linkedin.com/in/luuk-van-der-wal-353,,,V6B,Engeland,Twente,Leiden University,Rechten,Afgestudeert vwo/havo,Yes
2022-11-13 08:22:51,isabellav354@example.com,Isabella Van Leeuwen,,Data Analyst,,https://isabellavanleeuwen354.com,,V6B,Frankrijk,Eindhoven,Leiden University,Rechten,bezig met masters,No
2023-11-04 23:48:36,williamv355@example.com,William Van der Linden,Ahold Delhaize,Accountant,https://linkedin.com/in/william-van-der-linden-355,,Innovative thinker and accountant with a track record in renewable energy. Alumni of Eindhoven University of Technology.,V6A,Nederland,Amsterdam,Eindhoven University of Technology,Talen & Cultuur,Afgestudeert vwo/havo,Yes
2022-11-25 12:00:02,milan.janssen356@example.com,Milan Janssen,Philips,,,,Alumni from Erasmus University Rotterdam specializing in Computer Science. Working as professional with a passion for optimizing business processes.,V6A,Frankrijk,Den Haag,Erasmus University Rotterdam,Computer Science,bezig met bachelors,Yes
2026-12-24 11:28:08,jensj357@example.com,Jens Jackson,Adyen,Graduate Trainee,,,,V6C,Verenigde Staten,Delft,Erasmus University Rotterdam,Bèta & Techniek,Afgestudeert vwo/havo,Yes
2025-05-21 07:05:53,gijsp358@example.com,Gijs Peters,,,https://linkedin.com/in/gijs-peters-358,,Detail-oriented professional with a background in Talen & Cultuur. Currently professional at a leading organization.,V6B,Nederland,Delft,Delft University of Technology,Talen & Cultuur,Afgestudeert vwo/havo,Yes
2022-09-19 19:36:59,vanleeuwen.b359@example.com,Britt Van Leeuwen,Grontmij,Actuary,https://linkedin.com/in/britt-van-leeuwen-359,,Recent graduate from Eindhoven University of Technology with a degree in Computer Science. Now working as actuary at Grontmij.,V6B,Verenigde Staten,Amsterdam,Eindhoven University of Technology,Computer Science,bezig met bachelors,Yes
2023-06-14 22:31:48,vanderlinden.s360@example.com,Sofia Van der Linden,Deloitte,,,,Alumni from Erasmus University Rotterdam specializing in Bèta & Techniek. Working as professional with a passion for expanding market reach.,V6B,Verenigde Staten,Delft,Erasmus University Rotterdam,Bèta & Techniek,bezig met bachelors,Yes
2022-01-21 12:37:12,smith.l361@example.com,Lisa Smith,,Biomedical Engineer,,https://lisasmith361.com,"Ambitious biomedical engineer focused on expanding market reach. Former student at Erasmus University Rotterdam, now making an impact at a leading organization.",V6B,Engeland,Twente,Erasmus University Rotterdam,Computer Science,Afgestudeert vwo/havo,Yes
2025-07-30 15:53:22,naomiv362@example.com,Naomi Van den Broek,Capgemini,,,,,V6B,Engeland,Den Haag,Leiden University,Computer Science,bezig met bachelors,No
2023-09-14 02:09:22,iris.martinez363@example.com,Iris Martinez,,Portfolio Manager,,https://irismartinez363.com,Alumni from Eindhoven University of Technology specializing in Talen & Cultuur. Working as portfolio manager with a passion for improving accessibility.,V6B,Duitsland,Twente,Eindhoven University of Technology,Talen & Cultuur,Afgestudeert vwo/havo,Yes
2024-07-11 02:51:19,vandermeer.e364@example.com,Ella Van der Meer,PwC,Entrepreneur,,,Creative problem-solver working as entrepreneur at PwC. Graduated from Vrije University Amsterdam in 2024.,V6C,Engeland,Twente,Vrije University Amsterdam,Rechten,bezig met masters,Yes
2024-09-13 19:12:12,mila.vandijk365@example.com,Mila Van Dijk,Apple,Graduate Trainee,https://linkedin.com/in/mila-van-dijk-365,,,V6B,Engeland,Amsterdam,Eindhoven University of Technology,Gezondheidszorg & Geneeskunde,bezig met bachelors,No
2024-09-27 06:48:11,sem366@example.com,Sem Thompson,Adyen,,https://linkedin.com/in/sem-thompson-366,,Passionate professional with a strong background in supply chain optimization. Currently working at Adyen where I focus on expanding market reach.,V6C,Duitsland,Amsterdam,Eindhoven University of Technology,Computer Science,bezig met bachelors,No
